low,up,y_test
2.950982377195898,5.0,5.0
2.943212102317412,4.9969242861336145,5.0
3.2235613126197933,5.0,5.0
2.9723544979558127,5.0,4.0
2.947797262253301,5.0,3.0
2.9303269785075523,5.0,5.0
3.229580231465456,5.0,4.0
3.196158130337912,5.0,5.0
2.679014285391192,5.0,5.0
3.094966002337431,4.942825692631901,3.0
2.976723103728879,4.995591946748274,5.0
2.9581671017763327,5.0,4.0
2.9624115131099447,5.0,4.0
2.396852663964178,5.0,4.0
2.977805153469823,4.996673996489218,5.0
2.9689245933920905,5.0,5.0
2.323331331753507,5.0,3.0
2.977805153469823,4.996673996489218,4.0
2.9731167062526174,5.0,5.0
2.945014988449682,5.0,4.0
2.9429284063706818,4.998979730815682,4.0
2.9731167062526174,5.0,5.0
2.8813900381819635,4.988787796326266,4.0
2.9459169979350452,4.994297065874607,5.0
2.9859999262825516,5.0,3.0
2.961086980136238,4.995359360510814,5.0
3.229580231465456,5.0,5.0
2.936551039265881,4.995957575817288,5.0
2.977805153469823,4.996673996489218,5.0
2.865055494047673,5.0,5.0
2.9658306181848513,5.0,3.0
2.40127769575676,5.0,2.0
2.6814727103123346,5.0,4.0
2.926979523310668,5.0,5.0
2.9545356649346486,4.9950973267284065,3.0
2.6690027196272625,5.0,3.0
3.2323669396245274,5.0,5.0
2.6792892244413675,5.0,5.0
2.9825501680839923,5.0,5.0
3.0826196366636234,5.0,5.0
3.262857959804066,5.0,5.0
2.9682909514420865,5.0,4.0
2.947797262253301,5.0,2.0
2.3733922968567764,5.0,3.0
2.685324918475893,5.0,4.0
2.979680570121937,5.0,5.0
2.9756488626374082,5.0,4.0
2.9658306181848513,5.0,5.0
2.9326138202187506,5.0,5.0
3.261935523254621,5.0,5.0
2.3909762879391216,5.0,4.0
3.2323669396245274,5.0,5.0
2.8657440914727226,5.0,5.0
2.9323721048502627,5.0,5.0
3.0643014407873754,5.0,3.0
2.3889884598798075,5.0,4.0
3.174730793309266,4.999327913843973,5.0
2.954488180707762,5.0,3.0
3.067494577487306,5.0,4.0
2.966660527302098,5.0,5.0
2.9436760258011083,5.0,5.0
2.3931794082847446,5.0,3.0
2.372682555886289,5.0,5.0
3.242601326724249,4.997686272632062,4.0
3.045638060976006,4.992896999637169,3.0
3.262857959804066,5.0,5.0
3.1677160735117127,4.960262337713704,4.0
3.229580231465456,5.0,3.0
2.977805153469823,4.996673996489218,3.0
3.229580231465456,5.0,5.0
2.9787760387210627,4.990746992446382,2.0
2.9751784238796324,4.99541131406414,5.0
2.9756488626374082,5.0,2.0
2.387742635578393,5.0,4.0
2.396852663964178,5.0,4.0
2.9769575182140127,4.992565512953432,4.0
