low,up,y_test
1.3351667153120044,3.6694456396529507,2.6666667
2.360804465782615,4.756155627628594,2.6666667
2.7038393608013607,4.745373192626363,4.6666665
2.7038393608013607,4.721995252069689,3.3333333
2.360804465782615,4.756155627628594,3.3333333
2.7038393608013607,4.638818887257996,3.6666667
2.7038393608013607,4.745373192626363,4.3333335
2.7038393608013607,4.91927430888217,4.6666665
2.7038393608013607,4.918424398073412,5.0
2.025765075114488,3.9903388456632465,3.0
2.025765075114488,4.078302912414197,3.3333333
2.7038393608013607,4.402559783802568,4.0
2.7038393608013607,4.536148494156704,3.6666667
2.7038393608013607,4.638818887257996,4.0
2.3687999701332334,4.0226459354390185,3.3333333
2.7038393608013607,4.683239935807565,3.6666667
2.360804465782615,4.918424398073412,4.0
1.0,3.4058962175691514,1.3333334
1.0,3.4014191358684487,2.0
2.360804465782615,4.918424398073412,4.0
2.7038393608013607,4.754476137279028,4.6666665
2.7038393608013607,4.417019287395963,3.6666667
2.360804465782615,5.0,5.0
2.7038393608013607,4.611656024556144,3.6666667
2.7038393608013607,5.0,4.6666665
2.3687999701332334,3.9903388456632465,3.3333333
2.025765075114488,3.9903388456632465,3.3333333
2.3687999701332334,4.0226459354390185,3.3333333
2.7038393608013607,4.536148494156704,4.3333335
2.025765075114488,3.9903388456632465,3.3333333
2.7038393608013607,4.638818887257996,4.0
1.0,3.4014191358684487,1.0
2.7038393608013607,4.740727914316038,4.0
2.3687999701332334,4.721995252069689,3.3333333
2.7038393608013607,4.775212041838332,3.3333333
1.360333376288414,4.026453278476289,2.3333333
2.025765075114488,3.9903388456632465,3.3333333
2.7038393608013607,4.550607997750099,4.6666665
2.7038393608013607,4.740727914316038,3.6666667
2.025765075114488,4.078302912414197,3.3333333
2.7038393608013607,4.740727914316038,3.6666667
1.360333376288414,3.76396575859863,1.6666666
2.7038393608013607,4.4551919753266045,3.6666667
2.3687999701332334,4.0226459354390185,3.6666667
2.7038393608013607,4.689958435858864,4.0
2.7038393608013607,4.611784482272227,4.3333335
2.7038393608013607,4.835248033261719,3.6666667
2.7038393608013607,4.717329684958662,4.3333335
2.7038393608013607,4.57329494647707,4.3333335
2.7038393608013607,4.566827046827653,4.3333335
2.3687999701332334,3.9903388456632465,2.0
1.3333333730697632,3.9903388456632465,3.6666667
2.7038393608013607,4.6116162856626035,4.0
2.7038393608013607,5.0,3.6666667
1.6500000548362732,3.9903388456632465,3.3333333
2.3687999701332334,4.0226459354390185,3.3333333
2.3687999701332334,4.721995252069689,4.0
2.7038393608013607,4.683239935807565,3.6666667
2.7038393608013607,5.0,4.6666665
1.0,3.4058962175691514,1.0
2.7038393608013607,4.740727914316038,4.6666665
2.025765075114488,3.9903388456632465,3.3333333
2.7038393608013607,4.638818887257996,3.3333333
2.7038393608013607,4.792325609380519,4.6666665
1.3261333809018137,3.6694456396529507,1.3333334
1.9850394455044005,5.0,3.6666667
2.7038393608013607,4.740727914316038,3.3333333
1.685000049352646,3.9903388456632465,2.0
1.0,3.2723075072150136,2.3333333
1.0,3.4014191358684487,1.6666666
2.7038393608013607,4.417019287395963,5.0
2.7038393608013607,4.57329494647707,4.3333335
2.7038393608013607,4.638818887257996,3.3333333
2.7038393608013607,4.5758645417881,3.6666667
2.7038393608013607,4.638818887257996,3.6666667
2.7038393608013607,4.800255218075083,3.6666667
2.7038393608013607,4.740727914316038,4.3333335
1.685000049352646,3.9903388456632465,2.3333333
2.3687999701332334,3.9903388456632465,3.3333333
