low,up,y_test
1.333962082862854,5.0,2.0
1.8159288167953491,5.0,2.0
3.893327236175537,5.0,5.0
1.0000001192092896,2.4173107147216797,1.0
1.9239122867584229,5.0,5.0
1.5274933576583862,5.0,5.0
4.218629837036133,5.0,5.0
4.019696235656738,5.0,1.0
1.950458288192749,5.0,1.0
1.0000001192092896,5.0,2.0
1.7789026498794556,5.0,5.0
4.122487545013428,5.0,2.0
4.002058029174805,5.0,2.0
1.0000001192092896,2.371243953704834,1.0
1.0000001192092896,5.0,1.0
1.0000001192092896,5.0,5.0
1.2034105062484741,5.0,5.0
3.7621049880981445,5.0,5.0
4.150453567504883,5.0,5.0
1.6739736795425415,5.0,2.0
3.7126078605651855,5.0,1.0
1.0000001192092896,5.0,2.0
1.3223859071731567,5.0,5.0
4.0849223136901855,5.0,4.0
4.067045211791992,5.0,5.0
1.0000001192092896,2.622904062271118,5.0
1.0000001192092896,2.578317642211914,1.0
4.1610822677612305,5.0,5.0
1.431936264038086,5.0,2.0
3.714322566986084,5.0,4.0
1.5769929885864258,5.0,5.0
3.968102216720581,5.0,5.0
1.3289576768875122,5.0,2.0
4.133669853210449,5.0,5.0
3.790930986404419,5.0,5.0
1.0000001192092896,2.768559217453003,2.0
4.150524616241455,5.0,5.0
1.0000001192092896,2.678179979324341,1.0
4.141299724578857,5.0,5.0
3.8349075317382812,5.0,5.0
3.9687952995300293,5.0,5.0
1.4634355306625366,5.0,2.0
1.0000001192092896,2.720815896987915,1.0
1.0000001192092896,2.6795151233673096,2.0
1.0000001192092896,1.6275912523269653,1.0
1.0000001192092896,2.547312021255493,1.0
4.022749900817871,5.0,5.0
1.30058753490448,5.0,1.0
4.051373481750488,5.0,4.0
1.0000001192092896,2.39481782913208,2.0
3.9825222492218018,5.0,5.0
4.010326862335205,5.0,1.0
4.142109394073486,5.0,5.0
1.0000001192092896,5.0,2.0
1.9508514404296875,5.0,5.0
4.0662407875061035,5.0,5.0
3.838463544845581,5.0,5.0
4.02271032333374,5.0,5.0
1.0000001192092896,5.0,3.0
1.505794882774353,5.0,3.0
4.209929466247559,5.0,5.0
3.80646014213562,5.0,1.0
4.139766693115234,5.0,5.0
1.0000001192092896,2.7223870754241943,2.0
1.0000001192092896,5.0,1.0
3.8176159858703613,5.0,2.0
1.0000001192092896,2.6197290420532227,2.0
3.851257085800171,5.0,5.0
1.0000001192092896,2.772841691970825,1.0
4.181731224060059,5.0,5.0
4.204168319702148,5.0,5.0
1.0000001192092896,2.7321484088897705,2.0
4.1538615226745605,5.0,5.0
1.0000001192092896,2.590049982070923,5.0
4.178022861480713,5.0,5.0
3.958658218383789,5.0,5.0
1.0000001192092896,5.0,2.0
1.3106609582901,5.0,5.0
4.228018283843994,5.0,5.0
4.184512138366699,5.0,5.0
4.193665981292725,5.0,5.0
1.38140869140625,5.0,5.0
1.0000001192092896,2.589773654937744,1.0
4.1451592445373535,5.0,5.0
3.9959709644317627,5.0,5.0
4.124409198760986,5.0,5.0
4.132415771484375,5.0,5.0
1.0000001192092896,2.274196147918701,1.0
1.0000001192092896,2.2232329845428467,5.0
3.857339859008789,5.0,5.0
1.0000001192092896,2.69972562789917,5.0
1.3294626474380493,5.0,5.0
1.0000001192092896,2.626692533493042,1.0
1.0000001192092896,5.0,2.0
1.0000001192092896,2.62195086479187,1.0
4.008617877960205,5.0,5.0
4.044694423675537,5.0,5.0
4.106043815612793,5.0,5.0
1.0000001192092896,2.4011754989624023,1.0
4.2823686599731445,5.0,5.0
