1,2,3,4,5,consistency
-2.995710849761963,-4.370710849761963,-2.480085849761963,-0.8238357305526733,-0.9019607305526733,5.0
-1.2491341829299927,-1.1241341829299927,-1.3272591829299927,-2.405384063720703,-3.905384063720703,2.3333333333333335
-1.898398995399475,-2.4608988761901855,-1.460898995399475,-0.8671489953994751,-2.3202738761901855,5.0
-1.1136655807495117,-1.3011655807495117,-1.3636655807495117,-2.2542905807495117,-3.8167905807495117,2.3333333333333335
-2.5796396732330322,-3.7358896732330322,-2.0796396732330322,-0.720264732837677,-1.2827646732330322,5.0
-1.9197561740875244,-2.5760061740875244,-1.6072561740875244,-0.9822561740875244,-1.6541311740875244,4.666666666666667
-1.9785114526748657,-2.525386333465576,-1.3847614526748657,-0.9160114526748657,-2.197261333465576,5.0
-2.734623908996582,-3.593998908996582,-1.6721240282058716,-0.5783740282058716,-1.9377490282058716,5.0
-1.8432390689849854,-2.0151140689849854,-1.2026140689849854,-1.2026140689849854,-2.3588640689849854,5.0
-2.6762137413024902,-3.6137137413024902,-1.9418388605117798,-0.5824638605117798,-1.6449638605117798,5.0
-2.612680673599243,-3.112680673599243,-1.4095556735992432,-0.6283056139945984,-2.378305673599243,5.0
-2.223686456680298,-2.442436456680298,-1.2236864566802979,-0.8174364566802979,-2.879936456680298,4.666666666666667
-2.6248972415924072,-3.5467722415924072,-2.2030222415924072,-0.7342722415924072,-1.2342722415924072,5.0
-0.37973639369010925,-1.8641114234924316,-2.3484864234924316,-3.3641114234924316,-4.176611423492432,1.6666666666666667
-2.693023920059204,-3.786773920059204,-2.193023920059204,-0.7242739796638489,-1.193023920059204,5.0
-2.037727117538452,-1.8033521175384521,-1.0064771175384521,-1.2564771175384521,-3.178352117538452,2.0
-2.382380962371826,-2.663630962371826,-1.5073809623718262,-0.804256021976471,-1.8355059623718262,5.0
-2.5621721744537354,-3.3277971744537354,-1.7809221744537354,-0.5152972340583801,-2.2027971744537354,5.0
-2.5242345333099365,-3.9461095333099365,-1.9304845333099365,-0.6179845333099365,-1.6023595333099365,5.0
-2.5474486351013184,-3.0786986351013184,-1.6724486351013184,-0.6724485754966736,-1.8130736351013184,5.0
-1.7989541292190552,-2.2520790100097656,-1.2833291292190552,-1.0333291292190552,-2.5645790100097656,5.0
-1.5025781393051147,-2.0025782585144043,-1.3775781393051147,-1.2369531393051147,-2.5182032585144043,5.0
-3.1613028049468994,-4.5050530433654785,-2.7238028049468994,-0.7706778645515442,-0.8956778645515442,5.0
-2.1747193336486816,-3.4247193336486816,-2.0809693336486816,-0.8778442144393921,-1.190344214439392,5.0
-2.769430637359619,-3.363180637359619,-1.9100556373596191,-0.7225556969642639,-1.3475556373596191,5.0
-2.0304150581359863,-2.6397900581359863,-1.3585399389266968,-0.9835399389266968,-1.9210399389266968,5.0
-2.3331823348999023,-2.8800573348999023,-1.5675572156906128,-0.7081822156906128,-1.9894322156906128,5.0
-1.9991724491119385,-1.9991724491119385,-1.0616724491119385,-1.1397974491119385,-2.9835474491119385,5.0
-2.8433656692504883,-3.6246156692504883,-1.8277405500411987,-0.7339905500411987,-1.3433655500411987,5.0
-1.0710755586624146,-1.3523255586624146,-1.3679505586624146,-2.242950439453125,-3.758575439453125,1.0
-2.522804021835327,-2.710304021835327,-1.4290540218353271,-0.7415540814399719,-2.054054021835327,5.0
-3.014608383178711,-4.280233383178711,-2.530233383178711,-0.7177333235740662,-1.030233383178711,5.0
-3.024749755859375,-3.962249755859375,-2.337249755859375,-1.087249755859375,-0.7122498154640198,5.0
-1.815021276473999,-2.158771276473999,-1.315021276473999,-1.002521276473999,-2.549396276473999,2.6666666666666665
-1.9660202264785767,-2.481645107269287,-1.4347702264785767,-0.9035202264785767,-2.106645107269287,5.0
-2.050569534301758,-3.066194534301758,-2.050569534301758,-1.0193195343017578,-1.1130695343017578,5.0
-2.50821590423584,-2.99259090423584,-1.7425910234451294,-0.8363410234451294,-1.3832160234451294,5.0
-1.734056830406189,-2.6871819496154785,-1.484056830406189,-1.030931830406189,-1.890306830406189,5.0
-2.166550636291504,-2.650925636291504,-1.697800636291504,-0.8853006362915039,-1.557175636291504,5.0
-2.6739048957824707,-3.3770298957824707,-2.2832798957824707,-0.8926549553871155,-0.9707799553871155,5.0
-1.9336919784545898,-2.43369197845459,-1.6055669784545898,-0.8868170380592346,-1.9493169784545898,5.0
-2.809081792831421,-3.277831792831421,-1.746581792831421,-0.6372068524360657,-1.668456792831421,5.0
-2.294966697692871,-3.529341697692871,-2.248091697692871,-1.029341697692871,-0.9199667572975159,5.0
-2.6136748790740967,-3.3480498790740967,-1.6449248790740967,-0.7230498790740967,-1.6292998790740967,5.0
-2.732224464416504,-3.529099464416504,-2.247849464416504,-0.8572244644165039,-1.013474464416504,5.0
-2.870910882949829,-3.636535882949829,-1.933410882949829,-0.5584108829498291,-1.652160882949829,4.333333333333333
-2.5678610801696777,-3.7709860801696777,-1.8959860801696777,-0.6459861397743225,-1.5522360801696777,5.0
-2.1855576038360596,-3.7793076038360596,-2.2480576038360596,-0.9668076038360596,-0.9980576038360596,5.0
-1.7025939226150513,-1.8275939226150513,-1.2025939226150513,-1.2338439226150513,-2.9682188034057617,5.0
-2.9006738662719727,-3.8694238662719727,-1.8850488662719727,-0.6194238066673279,-1.5100488662719727,5.0
-1.3656384944915771,-1.3968884944915771,-1.1625134944915771,-1.8968884944915771,-3.725013494491577,1.0
-2.3575892448425293,-2.6544642448425293,-1.3419641256332397,-0.7794641256332397,-2.2950892448425293,5.0
-1.0247102975845337,-1.6809602975845337,-1.3059602975845337,-1.9778352975845337,-3.649710178375244,1.3333333333333333
-2.9955620765686035,-4.7143120765686035,-2.9174370765686035,-0.9643121957778931,-0.6986871957778931,5.0
-2.4749867916107178,-3.2874867916107178,-1.7406117916107178,-0.7249868512153625,-1.5843617916107178,5.0
-2.7034997940063477,-3.5784997940063477,-1.609749674797058,-0.5941246747970581,-1.969124674797058,5.0
-2.415409564971924,-3.602909564971924,-2.212284564971924,-0.9622844457626343,-0.9622844457626343,5.0
-2.5545578002929688,-4.070182800292969,-2.2889328002929688,-0.663932740688324,-1.2889328002929688,5.0
-2.7715883255004883,-3.4903383255004883,-2.0840883255004883,-0.7715884447097778,-1.1622134447097778,5.0
-1.8561837673187256,-1.8093087673187256,-1.1686837673187256,-1.2311837673187256,-2.7155587673187256,2.3333333333333335
-2.802339792251587,-4.083589553833008,-2.302339792251587,-0.8648397922515869,-0.9429647922515869,5.0
-2.2156805992126465,-3.4188055992126465,-1.9656805992126465,-0.8250555992126465,-1.3406805992126465,5.0
-2.9999563694000244,-3.7030813694000244,-1.9374563694000244,-0.6249563694000244,-1.4530813694000244,5.0
-1.7544585466384888,-2.129458427429199,-1.4107085466384888,-1.2544585466384888,-1.8169585466384888,5.0
-1.9186737537384033,-2.0436737537384033,-1.2155487537384033,-1.1217987537384033,-2.4655487537384033,5.0
-2.306749105453491,-2.962999105453491,-1.5723741054534912,-0.7129991054534912,-1.9629991054534912,5.0
-2.327620029449463,-3.186995029449463,-1.671370029449463,-0.6869950890541077,-1.874495029449463,5.0
-2.749896764755249,-3.421771764755249,-2.062396764755249,-0.734271764755249,-1.249896764755249,5.0
-1.6811749935150146,-2.5561749935150146,-1.6499249935150146,-1.0092999935150146,-1.8530499935150146,5.0
-2.8100168704986572,-3.6693918704986572,-2.1225168704986572,-0.7787668704986572,-1.1225168704986572,5.0
-2.236436605453491,-3.111436605453491,-1.6583116054534912,-0.7364365458488464,-1.8145616054534912,5.0
-2.5074644088745117,-3.0855894088745117,-1.5387144088745117,-0.6324644684791565,-2.1949644088745117,5.0
-2.823651075363159,-3.511151075363159,-1.8392760753631592,-0.5736510157585144,-1.7299010753631592,5.0
-1.642247200012207,-1.314122200012207,-1.032872200012207,-1.923497200012207,-3.860997200012207,2.0
-3.0358519554138184,-4.457726955413818,-2.6139769554138184,-0.8796020746231079,-0.8171020746231079,5.0
-1.8369907140731812,-2.0401158332824707,-1.2901157140731812,-1.1338657140731812,-2.3057408332824707,5.0
-2.611207962036133,-3.189332962036133,-1.6737079620361328,-0.5955829620361328,-2.001832962036133,5.0
-1.7189111709594727,-2.4376611709594727,-1.6720361709594727,-1.0157861709594727,-1.7657861709594727,5.0
-1.5313749313354492,-1.7969999313354492,-1.1719999313354492,-1.3438749313354492,-3.484499931335449,4.0
-1.1528284549713135,-1.2622034549713135,-1.3090784549713135,-2.2934534549713135,-4.074703216552734,1.0
-2.549708843231201,-3.518458843231201,-2.034083843231201,-0.6278337836265564,-1.5340838432312012,5.0
-1.315788745880127,-1.909538745880127,-1.565788745880127,-1.440788745880127,-2.081413745880127,2.0
-1.8708915710449219,-2.245891571044922,-1.4177665710449219,-0.9958915710449219,-2.214641571044922,4.666666666666667
-1.6560429334640503,-2.29666805267334,-1.4685429334640503,-1.0466679334640503,-2.24979305267334,5.0
-1.7868415117263794,-2.05246639251709,-1.2868415117263794,-1.1462165117263794,-2.28684139251709,5.0
-1.627496600151062,-2.1118717193603516,-1.330621600151062,-1.189996600151062,-2.3774967193603516,5.0
-2.529025077819824,-3.075900077819824,-1.6540249586105347,-0.7321499586105347,-1.6540249586105347,5.0
-2.487295627593994,-3.127920627593994,-2.081045627593994,-0.7997955679893494,-1.2372956275939941,5.0
-2.524301052093506,-3.055551052093506,-1.5086759328842163,-0.8211759328842163,-1.6336759328842163,5.0
-2.4176106452941895,-2.8082356452941895,-1.4332356452941895,-0.8551106452941895,-1.7613606452941895,5.0
-1.6613889932632446,-1.4895139932632446,-1.0520139932632446,-1.7238889932632446,-3.286388874053955,5.0
-2.4606680870056152,-3.1481680870056152,-1.6637930870056152,-0.7106680870056152,-1.7419180870056152,5.0
-1.7051637172698975,-1.6582887172698975,-1.2676637172698975,-1.3926637172698975,-2.4395387172698975,5.0
-1.713235855102539,-1.806985855102539,-1.260110855102539,-1.181985855102539,-2.947610855102539,5.0
-2.2773237228393555,-2.2929487228393555,-1.3085737228393555,-0.8866987824440002,-2.2616987228393555,5.0
-1.4737858772277832,-1.3331608772277832,-1.2550358772277832,-1.7550358772277832,-3.317535877227783,5.0
-1.9868696928024292,-2.5493698120117188,-1.5181196928024292,-0.8931196928024292,-1.9399946928024292,5.0
-2.2023065090179443,-2.8741815090179443,-1.8273065090179443,-0.8429315090179443,-1.4679315090179443,5.0
-2.4355628490448,-3.5605628490448,-2.2011878490448,-1.0136878490447998,-0.9199379086494446,5.0
-1.698696494102478,-2.0736966133117676,-1.370571494102478,-1.198696494102478,-2.0736966133117676,5.0
-0.6719202399253845,-1.1719202995300293,-2.0781702995300293,-3.5781702995300293,-4.546920299530029,5.0
-3.0733754634857178,-4.104625701904297,-2.1827504634857178,-0.6358754634857178,-1.2608754634857178,5.0
-1.8259073495864868,-1.9509073495864868,-1.1384073495864868,-1.2321573495864868,-2.6696572303771973,5.0
-2.583651542663574,-4.005526542663574,-2.349276542663574,-0.8649016618728638,-0.9742766618728638,5.0
-1.595877766609192,-2.2521276473999023,-1.424002766609192,-1.174002766609192,-2.0490026473999023,1.3333333333333333
-2.37843656539917,-2.90968656539917,-1.5503114461898804,-0.8159364461898804,-1.6753114461898804,5.0
-1.914853811264038,-2.711728811264038,-1.649228811264038,-0.8992288112640381,-1.742978811264038,5.0
-1.1682099103927612,-1.2619599103927612,-1.3088349103927612,-2.355710029602051,-3.699460029602051,4.666666666666667
-2.7878522872924805,-4.4597272872924805,-2.8191022872924805,-0.92847740650177,-0.77222740650177,5.0
-2.5967824459075928,-3.9561574459075928,-2.0655324459075928,-0.5030325055122375,-1.7999074459075928,5.0
-2.1138668060302734,-2.6919918060302734,-1.5513668060302734,-0.8326168656349182,-1.8638668060302734,5.0
-2.226112127304077,-2.522987127304077,-1.3354871273040771,-0.8354871273040771,-2.288612127304077,4.666666666666667
-2.2528491020202637,-2.7372241020202637,-1.4247239828109741,-0.7528489828109741,-2.2372241020202637,5.0
-2.8194141387939453,-3.3975391387939453,-1.9600391387939453,-0.6631640791893005,-1.4131641387939453,5.0
-1.7706115245819092,-1.7706115245819092,-1.3799865245819092,-1.2237365245819092,-2.270611524581909,5.0
-1.3622615337371826,-1.6435115337371826,-1.5341365337371826,-1.7216365337371826,-1.9247615337371826,4.666666666666667
-2.5130577087402344,-2.8411827087402344,-1.4036827087402344,-0.7318076491355896,-2.1068077087402344,5.0
-2.2551794052124023,-3.1301794052124023,-1.6458044052124023,-0.8020544052124023,-1.6301794052124023,5.0
-1.5141661167144775,-1.4829161167144775,-1.1391661167144775,-1.5922911167144775,-3.9985411167144775,1.6666666666666667
-2.3611698150634766,-2.5486698150634766,-1.470544695854187,-0.876794695854187,-1.767419695854187,5.0
-1.5356086492538452,-2.1449837684631348,-1.5668586492538452,-1.2543586492538452,-1.8324836492538452,4.666666666666667
-2.3406410217285156,-2.6843910217285156,-1.7156410217285156,-0.8250160217285156,-1.5593910217285156,5.0
-2.683415174484253,-3.855290174484253,-2.277165174484253,-0.9021651744842529,-0.9334151744842529,5.0
-1.8478009700775146,-3.1134259700775146,-1.6915509700775146,-0.9103009104728699,-1.6759259700775146,5.0
-1.4550704956054688,-1.2519454956054688,-1.1113204956054688,-2.0644454956054688,-4.298820495605469,2.6666666666666665
-2.531395196914673,-4.125144958496094,-2.531395196914673,-1.0157701969146729,-0.7970201373100281,5.0
-2.181874990463257,-2.588124990463257,-1.3381249904632568,-0.8537500500679016,-2.197499990463257,5.0
-3.1866443157196045,-3.7022693157196045,-1.6397693157196045,-0.5928942561149597,-1.7491443157196045,5.0
-2.7234082221984863,-3.9421582221984863,-2.2546582221984863,-0.7077832221984863,-1.1921582221984863,5.0
-2.1132254600524902,-3.2382254600524902,-1.9101004600524902,-0.8319754004478455,-1.4101004600524902,5.0
-2.143023729324341,-2.361773729324341,-1.4242737293243408,-0.8773987293243408,-2.080523729324341,5.0
-2.032993793487549,-2.329868793487549,-1.3611189126968384,-1.0173689126968384,-1.9704939126968384,5.0
-2.4611384868621826,-2.9455134868621826,-1.6642634868621826,-0.7736384868621826,-1.6017634868621826,5.0
-2.3896703720092773,-3.2802953720092773,-1.842795491218567,-0.7802954912185669,-1.420920491218567,5.0
-2.2159342765808105,-2.3565592765808105,-1.278434157371521,-0.856559157371521,-2.5284342765808105,5.0
-2.1680400371551514,-2.3711650371551514,-1.1211650371551514,-0.9024149775505066,-3.2149150371551514,5.0
-1.151625394821167,-1.464125394821167,-1.417250394821167,-2.042250394821167,-2.792250394821167,5.0
-2.4664831161499023,-3.6852331161499023,-2.1383581161499023,-0.8571082353591919,-1.091483235359192,5.0
-2.2217836380004883,-2.5030336380004883,-1.3936586380004883,-0.8624086380004883,-2.0499086380004883,5.0
-0.9654233455657959,-1.356048345565796,-1.527923345565796,-2.215423345565796,-3.777923345565796,1.6666666666666667
-2.588264226913452,-3.525764226913452,-1.8538892269134521,-0.6351392865180969,-1.6351392269134521,5.0
-1.9418766498565674,-2.1137516498565674,-1.1606266498565674,-1.0668766498565674,-2.7387516498565674,5.0
-3.1918528079986572,-4.473103046417236,-2.5824778079986572,-0.863727867603302,-0.816852867603302,5.0
-3.1512866020202637,-4.776286602020264,-2.5731616020202637,-0.6356617212295532,-1.1044117212295532,5.0
-1.5546172857284546,-1.9608672857284546,-1.4452422857284546,-1.2264922857284546,-2.257742404937744,5.0
-2.634160041809082,-3.102910041809082,-1.602910041809082,-0.6654099822044373,-1.852910041809082,5.0
-2.5245115756988525,-3.3682615756988525,-1.8057615756988525,-0.8682615160942078,-1.2432615756988525,5.0
-2.4984970092773438,-3.2641220092773438,-1.9516220092773438,-0.8578720688819885,-1.2016220092773438,5.0
-2.006747007369995,-2.444247007369995,-1.3348720073699951,-0.8973720669746399,-2.381747007369995,4.666666666666667
-1.7010102272033691,-2.904135227203369,-1.8103852272033691,-1.0291352272033691,-1.4978852272033691,5.0
-2.0188217163085938,-2.1594467163085938,-1.2063218355178833,-0.9875718355178833,-2.7219467163085938,5.0
-1.9242761135101318,-2.424276113510132,-1.5180261135101318,-0.9399010539054871,-1.9399011135101318,5.0
-2.7386815547943115,-4.238681793212891,-2.0980565547943115,-0.5511815547943115,-1.5824315547943115,5.0
-2.14536190032959,-2.66098690032959,-1.6141119003295898,-0.8016118407249451,-1.8641119003295898,5.0
-1.268577218055725,-1.721702218055725,-1.471702218055725,-1.565452218055725,-2.4248270988464355,4.666666666666667
-2.069890022277832,-3.460515022277832,-1.835515022277832,-0.7886399626731873,-1.554265022277832,5.0
-1.9866876602172852,-2.205437660217285,-1.2835626602172852,-0.9710626602172852,-2.439812660217285,5.0
-2.5408923625946045,-4.212767601013184,-2.5565173625946045,-0.8377673625946045,-0.9627673625946045,5.0
-2.653059482574463,-4.746809482574463,-3.059309482574463,-1.153059482574463,-0.6061844229698181,5.0
-2.418647527694702,-2.934272527694702,-1.5436475276947021,-0.6686475276947021,-2.121772527694702,5.0
-3.033332586288452,-3.392707586288452,-1.6114575862884521,-0.5958325266838074,-1.8614575862884521,5.0
